sample_id	gene_symbol	entrez_id	log2fc	pvalue	padj	module	module_size	moduleCoverage	moduleCoveragePercetage
uploadFile1_PKD_wk6_SINGLE_3_0	id_Wdr90	id_102555298	-0.378488412643457	0	0.0208586932715744	rKIDNEY_5m	318	165	51.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Uri1	id_308537	-0.227502662631515	0	0.0209096258024697	rKIDNEY_6m	244	177	72.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Kcnh2	id_117018	-0.617892185928701	0	0.0209204683923232	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Arhgap4	id_246249	-0.488248078760923	0	0.0209204683923232	rKIDNEY_113	16	9	56.2
uploadFile1_PKD_wk6_SINGLE_3_0	id_Cacnb1	id_50688	-0.493681732504812	0	0.0210276429780996	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Atp5f1d	id_245965	-0.346976678693752	0	0.0211419932800328	rKIDNEY_28m	82	70	85.4
uploadFile1_PKD_wk6_SINGLE_3_0	id_Rapgef1	id_63881	0.179476355672284	0	0.0211745329974083	rKIDNEY_30m	56	38	67.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Chst2	id_367145	0.378414131054221	0	0.0212430583951142	rKIDNEY_54	25	17	68
uploadFile1_PKD_wk6_SINGLE_3_0	id_Gusb	id_24434	0.440820253720306	0	0.0212876165242546	rKIDNEY_272	9	7	77.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Fabp3	id_79131	-0.426641301900354	0	0.0212876165242546	rKIDNEY_28m	82	70	85.4
uploadFile1_PKD_wk6_SINGLE_3_0	id_Tpd52l1	id_689256	-0.270298978038515	0	0.0212876165242546	rKIDNEY_12m	135	89	65.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Vps41	id_306991	0.155539155708683	0	0.0212876165242546	rKIDNEY_143	14	12	85.7
uploadFile1_PKD_wk6_SINGLE_3_0	id_Dguok	id_297389	-0.21981659710877	0	0.0213009878270829	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Glce	id_363073	0.294638042982788	0	0.0213150270288194	rKIDNEY_137m	22	16	72.7
uploadFile1_PKD_wk6_SINGLE_3_0	id_Gadd45a	id_25112	-0.48838849140242	0	0.0213231968284515	rKIDNEY_64m	44	37	84.1
uploadFile1_PKD_wk6_SINGLE_3_0	id_Mettl23	id_287918	-0.309973656114003	0	0.0213231968284515	rKIDNEY_126	15	12	80
uploadFile1_PKD_wk6_SINGLE_3_0	id_Nfil3	id_114519	1.34950011891436	0	0.0214369314320474	rKIDNEY_29	37	25	67.6
uploadFile1_PKD_wk6_SINGLE_3_0	id_Slc35e2b	id_313765	0.237385446309229	0	0.0214369314320474	rKIDNEY_187	12	9	75
uploadFile1_PKD_wk6_SINGLE_3_0	id_Bpgm	id_296973	-0.218460629895501	0	0.0214369314320474	rKIDNEY_78	20	10	50
uploadFile1_PKD_wk6_SINGLE_3_0	id_Med4	id_306030	-0.235270136044551	0	0.02147674551679	rKIDNEY_279	9	7	77.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Aadac	id_57300	0.205939879292426	0	0.0215311490343401	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Trim47	id_690374	-0.480526189708417	0	0.0215492555332844	rKIDNEY_51m	38	18	47.4
uploadFile1_PKD_wk6_SINGLE_3_0	id_Spats2l	id_316426	0.717463150940428	0	0.0215670121200379	rKIDNEY_16m	80	26	32.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Zfp213	id_287094	-0.306849257521821	0	0.0216093449567181	rKIDNEY_135	15	11	73.3
uploadFile1_PKD_wk6_SINGLE_3_0	id_Sipa1l3	id_292771	0.234886789577651	0	0.0216093449567181	rKIDNEY_39m	55	45	81.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Ikbkb	id_84351	-0.182458347100771	0	0.0216093449567181	rKIDNEY_190m	22	16	72.7
uploadFile1_PKD_wk6_SINGLE_3_0	id_Cln5	id_306128	0.16500044379943	0	0.0216741339372665	rKIDNEY_12m	135	89	65.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_C12h12orf76	id_498192	-0.437210736878819	0	0.0216817854089481	rKIDNEY_135	15	11	73.3
uploadFile1_PKD_wk6_SINGLE_3_0	id_Ssbp4	id_364534	-0.475051210766721	0	0.0216819131126658	rKIDNEY_395	5	4	80
uploadFile1_PKD_wk6_SINGLE_3_0	id_Cdc42ep4	id_303653	0.374620662456921	0	0.0216854991478286	rKIDNEY_41m	44	29	65.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Snx5	id_296199	0.235482041574481	0	0.0216952519493637	rKIDNEY_30m	56	38	67.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Cwh43	id_305307	-0.360320173889635	0	0.0217263946666661	rKIDNEY_76	21	13	61.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Pcbp3	id_294336	-0.374467485470709	0	0.0217315336652867	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Cacnb4	id_58942	-0.488003272187159	0	0.0217625536842634	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Saysd1	id_305667	-0.298969503939784	0	0.0218174686105849	rKIDNEY_28m	82	70	85.4
uploadFile1_PKD_wk6_SINGLE_3_0	id_Ccdc47	id_303606	0.248855337878541	0	0.0218194772253475	rKIDNEY_34m	47	40	85.1
uploadFile1_PKD_wk6_SINGLE_3_0	id_Mdm1	id_314859	-0.402738750665001	0	0.0218385896611426	rKIDNEY_148	14	9	64.3
uploadFile1_PKD_wk6_SINGLE_3_0	id_Arhgap1	id_311193	0.182663439245111	0	0.0218385896611426	rKIDNEY_240	10	10	100
uploadFile1_PKD_wk6_SINGLE_3_0	id_Slc35b2	id_501103	-0.290348493242408	0	0.021842688936212	rKIDNEY_59m	36	27	75
uploadFile1_PKD_wk6_SINGLE_3_0	id_Ramp3	id_56820	0.395557529494062	0	0.0218554415065719	rKIDNEY_41m	44	29	65.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Kctd5	id_287109	0.280113568897048	0	0.0219810948656596	rKIDNEY_8m	145	103	71
uploadFile1_PKD_wk6_SINGLE_3_0	id_Lin52	id_362763	0.307028429940975	0	0.0220627175094629	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Uaca	id_315732	0.247102754652491	0	0.0220627175094629	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Fbxw11	id_303024	0.280948775818366	0	0.0222535809341325	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Src	id_83805	0.231433804180676	0	0.0222535809341325	rKIDNEY_39m	55	45	81.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Smim14	id_364154	0.173794792076854	0	0.0223026174597337	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Acot2	id_192272	-0.516224990517544	0	0.022371129592834	rKIDNEY_21	45	32	71.1
uploadFile1_PKD_wk6_SINGLE_3_0	id_Coprs	id_290925	-0.244769162661587	0	0.0224036012554106	rKIDNEY_37m	74	60	81.1
uploadFile1_PKD_wk6_SINGLE_3_0	id_Dnlz	id_296587	-0.225741012060769	0	0.0224770270329815	rKIDNEY_185	12	9	75
uploadFile1_PKD_wk6_SINGLE_3_0	id_Tlr4	id_29260	0.561879390027417	0	0.0225171378533639	rKIDNEY_7m	221	99	44.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Add1	id_24170	0.17662709626933	0	0.0225724241965339	rKIDNEY_285	9	9	100
uploadFile1_PKD_wk6_SINGLE_3_0	id_Susd2	id_294335	0.41859865031487	0	0.0226378327516827	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Acaa2	id_170465	-0.508860861537483	0	0.0226577697565604	rKIDNEY_21	45	32	71.1
uploadFile1_PKD_wk6_SINGLE_3_0	id_Dpp4	id_25253	0.29592798893693	0	0.0226577697565604	rKIDNEY_9m	165	93	56.4
uploadFile1_PKD_wk6_SINGLE_3_0	id_Pdzk1	id_65144	0.542181308858527	0	0.0226793820933904	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Anapc2	id_296558	-0.204284965791039	0	0.0226793820933904	rKIDNEY_259	10	5	50
uploadFile1_PKD_wk6_SINGLE_3_0	id_Ldhd	id_307858	0.574886844965221	0	0.0226863396758308	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Tmem51	id_500578	0.24742439143107	0	0.0227381938258809	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Parp2	id_290027	-0.350130362071782	0	0.0227386241415245	rKIDNEY_35m	47	34	72.3
uploadFile1_PKD_wk6_SINGLE_3_0	id_Ppp1r9b	id_84686	0.248166367424366	0	0.0227386241415245	rKIDNEY_220	11	6	54.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Ywhab	id_56011	0.174818775825377	0	0.022803407930102	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Abca7	id_299609	-0.332538494140845	0	0.0228067945439876	rKIDNEY_18m	103	51	49.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Macroh2a2	id_361844	-0.306347849247013	0	0.0228067945439876	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Sap130	id_307527	-0.231497473085972	0	0.0228067945439876	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Clstn1	id_313717	0.207805841757932	0	0.0228067945439876	rKIDNEY_91	18	14	77.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Inpp5j	id_171088	-0.341615662996875	0	0.0228123887455231	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Fam91a1	id_689997	0.194120005886401	0	0.0228199487923949	rKIDNEY_32m	74	56	75.7
uploadFile1_PKD_wk6_SINGLE_3_0	id_Ddx19b	id_690693	0.261416360511693	0	0.0229548937030969	rKIDNEY_118	16	12	75
uploadFile1_PKD_wk6_SINGLE_3_0	id_Lims2	id_361303	-0.402499332284952	0	0.0229605334853331	rKIDNEY_13	81	55	67.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Srpk2	id_296753	-0.234798295303586	0	0.0229737282760093	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Pxmp2	id_29533	-0.42159679672548	0	0.022977927659146	rKIDNEY_14m	87	62	71.3
uploadFile1_PKD_wk6_SINGLE_3_0	id_Afap1l2	id_292130	-0.426428750735047	0	0.0231014017951529	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Tmem131l	id_679811	-0.54548922799987	0	0.0232969492402246	rKIDNEY_263	9	7	77.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Ercc2	id_308415	-0.295685047465359	0	0.0233540631248703	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Prmt2	id_499420	0.27643773168188	0	0.0233937424770311	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Slc9a5	id_192215	-0.65905345020792	0	0.0234372416835227	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Chrm3	id_24260	0.677803627016826	0	0.0234537178181827	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Fam83h	id_362937	-0.252306412633231	0	0.0234635442672127	rKIDNEY_346	7	4	57.1
uploadFile1_PKD_wk6_SINGLE_3_0	id_Dad1	id_192275	-0.212928502202033	0	0.0234668951869361	rKIDNEY_149	14	13	92.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Tspan3	id_300733	0.189134270695314	0	0.0234668951869361	rKIDNEY_9m	165	93	56.4
uploadFile1_PKD_wk6_SINGLE_3_0	id_Umod	id_25128	0.245142705342584	0	0.0234669020867625	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Fam20c	id_304334	0.269878575981369	0	0.0234670697569102	rKIDNEY_54	25	17	68
uploadFile1_PKD_wk6_SINGLE_3_0	id_Ilkap	id_64538	-0.220874725711533	0	0.0234670697569102	rKIDNEY_6m	244	177	72.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Rfx7	id_315804	0.215499082811193	0	0.0234670697569102	rKIDNEY_132	15	11	73.3
uploadFile1_PKD_wk6_SINGLE_3_0	id_Cox6a1	id_25282	-0.287249180382712	0	0.0234973390915672	rKIDNEY_28m	82	70	85.4
uploadFile1_PKD_wk6_SINGLE_3_0	id_Kcmf1	id_684322	0.204778669105492	0	0.0235282364535113	rKIDNEY_8m	145	103	71
uploadFile1_PKD_wk6_SINGLE_3_0	id_Unkl	id_302987	0.545864603898299	0	0.0235387227113984	rKIDNEY_299	8	4	50
uploadFile1_PKD_wk6_SINGLE_3_0	id_Mtpap	id_307050	-0.220800629029177	0	0.0235387227113984	rKIDNEY_130m	27	20	74.1
uploadFile1_PKD_wk6_SINGLE_3_0	id_Rnf170	id_364654	-0.314541973069752	0	0.02353922649158	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Tspan33	id_500065	0.24522691412841	0	0.0235651386621553	rKIDNEY_314	8	6	75
uploadFile1_PKD_wk6_SINGLE_3_0	id_Rnf10	id_288710	0.220970232741232	0	0.0235651386621553	rKIDNEY_114m	25	21	84
uploadFile1_PKD_wk6_SINGLE_3_0	id_Hepacam2	id_296846	-0.310575391675799	0	0.0236088005805666	rKIDNEY_330	7	4	57.1
uploadFile1_PKD_wk6_SINGLE_3_0	id_Exph5	id_315663	0.700209992883413	0	0.0236169140602032	rKIDNEY_167	13	6	46.2
uploadFile1_PKD_wk6_SINGLE_3_0	id_Epb41l2	id_309557	-0.331666410330926	0	0.0236477773589766	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Itpr3	id_25679	-0.494555906702646	0	0.0236955712102167	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Sectm1b	id_287884	0.583360601711835	0	0.0237594675155637	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Pard3	id_81918	0.260775262824553	0	0.0237594675155637	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Rab32	id_365042	0.302775770725374	0	0.0237735488501594	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Slc22a1	id_24904	0.195866748835257	0	0.023917996362507	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Kcnn1	id_54261	-0.567318836730029	0	0.0239412236271994	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Igsf11	id_303926	0.414160289534569	0	0.0239412236271994	rKIDNEY_25m	60	36	60
uploadFile1_PKD_wk6_SINGLE_3_0	id_Snx25	id_306471	0.29815078873987	0	0.0239857717099322	rKIDNEY_260	10	6	60
uploadFile1_PKD_wk6_SINGLE_3_0	id_Ubr7	id_314399	0.187167406142888	0	0.0239864330177881	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Nudt14	id_299346	-0.35567839485322	0	0.0240232630552022	rKIDNEY_26m	64	51	79.7
uploadFile1_PKD_wk6_SINGLE_3_0	id_Tmem158	id_117582	0.71548183764285	0	0.0240251179260978	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Rnf4	id_29274	0.275481118189288	0	0.024041286980992	rKIDNEY_32m	74	56	75.7
uploadFile1_PKD_wk6_SINGLE_3_0	id_Arfgef1	id_312915	0.235730213197604	0	0.0241001923350921	rKIDNEY_155	14	11	78.6
uploadFile1_PKD_wk6_SINGLE_3_0	id_Insig2	id_288985	0.234109528688446	0	0.0241153857184729	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Gipc1	id_83823	-0.242393937264277	0	0.0241710491991387	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Lto1	id_309136	0.208876918617925	0	0.0241710491991387	rKIDNEY_6m	244	177	72.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Pold3	id_293144	-0.208580897975023	0	0.0241710491991387	rKIDNEY_5m	318	165	51.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Lgmn	id_63865	0.183096176205542	0	0.024353206926651	rKIDNEY_13	81	55	67.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Thnsl2	id_297332	-0.293364556990372	0	0.0243532733476131	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Ralgds	id_29622	0.277221449017716	0	0.0244102822151677	rKIDNEY_340	7	5	71.4
uploadFile1_PKD_wk6_SINGLE_3_0	id_Rcc2	id_298594	-0.251356097222685	0	0.0244102822151677	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Utp20	id_314713	-0.363271413047207	0	0.0244129761378976	rKIDNEY_8m	145	103	71
uploadFile1_PKD_wk6_SINGLE_3_0	id_Golga3	id_312077	0.204324247515533	0	0.0244155731455748	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Ube2z	id_303478	0.157435445076826	0	0.0244877980415433	rKIDNEY_175	13	13	100
uploadFile1_PKD_wk6_SINGLE_3_0	id_Cdc25b	id_171103	-0.493274713356719	0	0.0244947385507481	rKIDNEY_78	20	10	50
uploadFile1_PKD_wk6_SINGLE_3_0	id_Tmem39a	id_288092	0.333234001276293	0	0.0246441215422326	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Adgrg3	id_291854	-0.540134381801158	0	0.0246442767679369	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Dennd4a	id_315756	0.301963939368431	0	0.0246950273813183	rKIDNEY_62	24	18	75
uploadFile1_PKD_wk6_SINGLE_3_0	id_Tmsb4x	id_81814	-0.363202341315528	0	0.0247468186013172	rKIDNEY_233	10	10	100
uploadFile1_PKD_wk6_SINGLE_3_0	id_Sncg	id_64347	-0.655691434739342	0	0.0247893391836217	rKIDNEY_44	29	13	44.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Rnaseh2c	id_100361939	-0.352318363323669	0	0.0247947317915211	rKIDNEY_28m	82	70	85.4
uploadFile1_PKD_wk6_SINGLE_3_0	id_Rc3h1	id_680586	0.253720203079352	0	0.0248915876437878	rKIDNEY_40m	50	39	78
uploadFile1_PKD_wk6_SINGLE_3_0	id_Chst12	id_304322	-0.60608188055718	0	0.0249160114227887	rKIDNEY_10m	118	82	69.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Zfr2	id_314639	-0.460030932912567	0	0.0249258199477515	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Arhgef2	id_310635	-0.294114124437055	0	0.0249258199477515	rKIDNEY_7m	221	99	44.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Cc2d2a	id_498386	-0.612822511784824	0	0.0250378133713472	rKIDNEY_230	11	8	72.7
uploadFile1_PKD_wk6_SINGLE_3_0	id_Srpra	id_315548	0.214649899251192	0	0.025046488105085	rKIDNEY_361	6	6	100
uploadFile1_PKD_wk6_SINGLE_3_0	id_Ndufb8	id_293991	-0.219454283176873	0	0.0251290710752652	rKIDNEY_274	9	5	55.6
uploadFile1_PKD_wk6_SINGLE_3_0	id_Krr1	id_314830	0.179432463063875	0	0.0251424189468515	rKIDNEY_130m	27	20	74.1
uploadFile1_PKD_wk6_SINGLE_3_0	id_Pgd	id_100360180	-0.213599796761612	0	0.0251990008036515	rKIDNEY_53	25	12	48
uploadFile1_PKD_wk6_SINGLE_3_0	id_Vamp5	id_89818	-0.454070776067828	0	0.025215518719968	rKIDNEY_80	20	15	75
uploadFile1_PKD_wk6_SINGLE_3_0	id_Prc1	id_308761	0.718148126063451	0	0.0252354203120963	rKIDNEY_5m	318	165	51.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Uchl5	id_360853	-0.170949316556427	0	0.0252354203120963	rKIDNEY_229	11	11	100
uploadFile1_PKD_wk6_SINGLE_3_0	id_Cryzl1	id_288256	-0.192972038865051	0	0.0252714284228947	rKIDNEY_250	10	7	70
uploadFile1_PKD_wk6_SINGLE_3_0	id_Syn3	id_29130	0.562382843765383	0	0.025284190141322	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Hnrnph2	id_308650	0.227214774845	0	0.0252895836445671	rKIDNEY_36m	60	47	78.3
uploadFile1_PKD_wk6_SINGLE_3_0	id_Dysf	id_312492	-0.341074792277107	0	0.0253009472162948	rKIDNEY_301	8	7	87.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Cryz	id_362061	0.284564155815996	0	0.0253837021456288	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Cox4i1	id_29445	-0.295628320641192	0	0.0254672061685728	rKIDNEY_28m	82	70	85.4
uploadFile1_PKD_wk6_SINGLE_3_0	id_Mpc1	id_171087	0.322816232109699	0	0.0254743967479324	rKIDNEY_72m	39	25	64.1
uploadFile1_PKD_wk6_SINGLE_3_0	id_Rara	id_24705	0.326377689221345	0	0.0254810457406953	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Zfp46	id_298558	0.310811404530131	0	0.0254810457406953	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Dgat1	id_84497	-0.234769869607161	0	0.0254810457406953	rKIDNEY_323	8	8	100
uploadFile1_PKD_wk6_SINGLE_3_0	id_Pafah1b2	id_64189	0.170938825992859	0	0.0254810457406953	rKIDNEY_8m	145	103	71
uploadFile1_PKD_wk6_SINGLE_3_0	id_Tpp1	id_83534	0.138262443042979	0	0.0254810457406953	rKIDNEY_13	81	55	67.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Pdgfrb	id_24629	-0.371492927277683	0	0.0254988828895616	rKIDNEY_212m	21	11	52.4
uploadFile1_PKD_wk6_SINGLE_3_0	id_Igfals	id_79438	-0.646132440341645	0	0.0255245239549212	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Ino80d	id_316440	0.376782657933346	0	0.0255596007998591	rKIDNEY_132	15	11	73.3
uploadFile1_PKD_wk6_SINGLE_3_0	id_Clk1	id_301434	-0.355078026089193	0	0.0255677124903451	rKIDNEY_167	13	6	46.2
uploadFile1_PKD_wk6_SINGLE_3_0	id_Mdm2	id_314856	-0.232042722153129	0	0.0255677124903451	rKIDNEY_160	13	9	69.2
uploadFile1_PKD_wk6_SINGLE_3_0	id_Cdc37l1	id_293886	0.435893349476389	0	0.0255768283879743	rKIDNEY_30m	56	38	67.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Folr2	id_293154	-0.727894161523852	0	0.0255835161430046	rKIDNEY_63m	31	16	51.6
uploadFile1_PKD_wk6_SINGLE_3_0	id_Cyc1	id_300047	-0.250528788323372	0	0.0255835161430046	rKIDNEY_28m	82	70	85.4
uploadFile1_PKD_wk6_SINGLE_3_0	id_Agtpbp1	id_290986	0.217394255894855	0	0.0256290885699367	rKIDNEY_25m	60	36	60
uploadFile1_PKD_wk6_SINGLE_3_0	id_Polr1d	id_360762	-0.195721416580616	0	0.0256292857404578	rKIDNEY_6m	244	177	72.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Crbn	id_297498	0.213702604586648	0	0.0256309740472392	rKIDNEY_316	8	8	100
uploadFile1_PKD_wk6_SINGLE_3_0	id_Rnpc3	id_691538	0.584170853472411	0	0.0257541784685356	rKIDNEY_247	10	8	80
uploadFile1_PKD_wk6_SINGLE_3_0	id_Rapgef4	id_252857	-0.502138873790348	0	0.0257849539111462	rKIDNEY_85	19	13	68.4
uploadFile1_PKD_wk6_SINGLE_3_0	id_Parl	id_287979	-0.227295691078048	0	0.0258035506778573	rKIDNEY_83	19	17	89.5
uploadFile1_PKD_wk6_SINGLE_3_0	id_Wdr83os	id_288925	-0.286014497631861	0	0.025806779630768	rKIDNEY_69	23	14	60.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Camk2d	id_24246	0.326430630272452	0	0.0258619558441619	rKIDNEY_139	14	13	92.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Taf10	id_293345	-0.245745369629055	0	0.0259077710985042	rKIDNEY_180	13	11	84.6
uploadFile1_PKD_wk6_SINGLE_3_0	id_Rapgef3	id_59326	-0.282161545119072	0	0.0260222437656537	rKIDNEY_5m	318	165	51.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Fam133b	id_362320	0.39427178966154	0	0.0260632054545014	rKIDNEY_41m	44	29	65.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Psrc1	id_691380	0.824152883928376	0	0.026145802289395	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Sema3g	id_290562	0.380707173379666	0	0.026145802289395	rKIDNEY_196	12	8	66.7
uploadFile1_PKD_wk6_SINGLE_3_0	id_Morn1	id_298676	-0.524890624980893	0	0.0261901668486421	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Mmgt1	id_302864	0.255272927319254	0	0.0261901668486421	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Zdhhc18	id_362613	0.207721528864659	0	0.0261901668486421	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_Usp33	id_310960	-0.204985733381122	0	0.026203844415617	rKIDNEY_284	9	6	66.7
uploadFile1_PKD_wk6_SINGLE_3_0	id_Usp54	id_408223	-0.194293986054716	0	0.0264137573586731	rKIDNEY_91	18	14	77.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Magee1	id_317232	0.393808136919507	0	0.0264164776340019	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Tp53inp2	id_362246	0.376152430468687	0	0.0264496707759468	rKIDNEY_189	12	10	83.3
uploadFile1_PKD_wk6_SINGLE_3_0	id_Pop7	id_288564	-0.316240035761857	0	0.0264496707759468	rKIDNEY_270	9	7	77.8
uploadFile1_PKD_wk6_SINGLE_3_0	id_Sh3bgrl3	id_298544	-0.347853094181671	0	0.0266219192091961	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk6_SINGLE_3_0	id_C1qtnf1	id_303701	0.455338069377579	0	0.0266227058075066	rKIDNEY_144	14	11	78.6
uploadFile1_PKD_wk6_SINGLE_3_0	id_Dhx16	id_294232	-0.192551734681419	0	0.0266253989534045	rKIDNEY_38m	47	32	68.1
uploadFile1_PKD_wk6_SINGLE_3_0	id_Mrps33	id_296995	-0.256216369270144	0	0.0266489763443144	rKIDNEY_37m	74	60	81.1
uploadFile1_PKD_wk6_SINGLE_3_0	id_Pigc	id_364032	-0.194480362204499	0	0.0266913272787182	rKIDNEY_5m	318	165	51.9
